Age,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,BusinessTravel_Non-Travel,DailyRate,Department_Sales,Department_Research & Development,Department_Human Resources,DistanceFromHome,Education,EducationField_Marketing,EducationField_Medical,EducationField_Life Sciences,EducationField_Human Resources,EducationField_Technical Degree,EducationField_Other,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_Manager,JobRole_Laboratory Technician,JobRole_Sales Executive,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Human Resources,JobRole_Healthcare Representative,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18_Y,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
44.0,1.0,0.0,0.0,1488.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,2.0,0.0,75.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5454.0,4009.0,5.0,1.0,1.0,21.0,4.0,3.0,80.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,3.0,0
34.0,0.0,1.0,0.0,303.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,216.0,3.0,0.0,75.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2231.0,11314.0,6.0,1.0,0.0,18.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0
58.0,1.0,0.0,0.0,286.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,825.0,4.0,1.0,31.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19246.0,25761.0,7.0,1.0,1.0,12.0,3.0,4.0,80.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,1
42.0,1.0,0.0,0.0,932.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,827.0,4.0,0.0,43.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6062.0,4051.0,9.0,1.0,1.0,13.0,3.0,4.0,80.0,1.0,8.0,4.0,3.0,4.0,3.0,0.0,2.0,0
38.0,1.0,0.0,0.0,1261.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,271.0,4.0,1.0,88.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6553.0,7259.0,9.0,1.0,0.0,14.0,3.0,2.0,80.0,0.0,14.0,3.0,3.0,1.0,0.0,0.0,0.0,0
53.0,1.0,0.0,0.0,102.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,901.0,4.0,0.0,72.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14275.0,20206.0,6.0,1.0,0.0,18.0,3.0,3.0,80.0,0.0,33.0,0.0,3.0,12.0,9.0,3.0,8.0,0
33.0,1.0,0.0,0.0,603.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1157.0,1.0,0.0,77.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8224.0,18385.0,0.0,1.0,1.0,17.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,3.0,1
41.0,1.0,0.0,0.0,642.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1999.0,4.0,1.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2782.0,21412.0,3.0,1.0,0.0,22.0,4.0,1.0,80.0,1.0,12.0,3.0,3.0,5.0,3.0,1.0,0.0,0
34.0,0.0,1.0,0.0,653.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1597.0,4.0,1.0,92.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5063.0,15332.0,1.0,1.0,0.0,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,8.0,2.0,7.0,7.0,0
40.0,1.0,0.0,0.0,905.0,0.0,1.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281.0,3.0,1.0,99.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2741.0,16523.0,8.0,1.0,1.0,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0,0
54.0,1.0,0.0,0.0,431.0,0.0,1.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1830.0,4.0,0.0,68.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6854.0,15696.0,4.0,1.0,0.0,15.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,7.0,1.0,1.0,7.0,0
39.0,0.0,0.0,1.0,1485.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1397.0,3.0,1.0,71.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,10920.0,3449.0,3.0,1.0,0.0,21.0,4.0,2.0,80.0,1.0,13.0,2.0,3.0,6.0,4.0,0.0,5.0,0
26.0,1.0,0.0,0.0,1167.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2060.0,4.0,0.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2966.0,21378.0,0.0,1.0,0.0,18.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0,0
46.0,1.0,0.0,0.0,734.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1789.0,3.0,1.0,46.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19328.0,14218.0,7.0,1.0,1.0,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0,0
55.0,1.0,0.0,0.0,267.0,1.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1372.0,1.0,1.0,85.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,13695.0,9277.0,6.0,1.0,1.0,17.0,3.0,3.0,80.0,0.0,24.0,2.0,2.0,19.0,7.0,3.0,8.0,1
18.0,0.0,1.0,0.0,1306.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,614.0,2.0,1.0,69.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1878.0,8059.0,1.0,1.0,1.0,14.0,3.0,4.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1
36.0,1.0,0.0,0.0,676.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,823.0,3.0,0.0,35.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5228.0,23361.0,0.0,1.0,0.0,15.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,0
35.0,1.0,0.0,0.0,950.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,845.0,3.0,1.0,59.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10221.0,18869.0,3.0,1.0,0.0,21.0,4.0,2.0,80.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0,0
53.0,1.0,0.0,0.0,447.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1472.0,4.0,1.0,39.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,16598.0,19764.0,4.0,1.0,0.0,12.0,3.0,2.0,80.0,0.0,35.0,2.0,2.0,9.0,8.0,8.0,8.0,0
56.0,0.0,0.0,1.0,667.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2026.0,3.0,1.0,57.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,6306.0,26236.0,1.0,1.0,0.0,21.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,13.0,12.0,1.0,9.0,0
59.0,1.0,0.0,0.0,142.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,309.0,3.0,1.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2177.0,8456.0,3.0,1.0,0.0,17.0,3.0,1.0,80.0,1.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,0
37.0,1.0,0.0,0.0,571.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,802.0,4.0,0.0,82.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2782.0,19905.0,0.0,1.0,1.0,13.0,3.0,2.0,80.0,2.0,6.0,3.0,2.0,5.0,3.0,4.0,3.0,0
28.0,1.0,0.0,0.0,995.0,0.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,930.0,3.0,0.0,77.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2377.0,9834.0,5.0,1.0,0.0,18.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,0
28.0,1.0,0.0,0.0,103.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,3.0,1.0,50.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2028.0,12947.0,5.0,1.0,1.0,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,3.0,1
35.0,1.0,0.0,0.0,1137.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,942.0,4.0,0.0,51.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4014.0,19170.0,1.0,1.0,1.0,25.0,4.0,4.0,80.0,1.0,10.0,2.0,1.0,10.0,6.0,0.0,7.0,0
38.0,1.0,0.0,0.0,849.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,421.0,1.0,0.0,81.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12061.0,26707.0,3.0,1.0,0.0,17.0,3.0,3.0,80.0,1.0,19.0,2.0,3.0,10.0,8.0,0.0,1.0,0
37.0,1.0,0.0,0.0,1239.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1794.0,3.0,1.0,89.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4071.0,12832.0,2.0,1.0,0.0,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,0
31.0,0.0,0.0,1.0,587.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1324.0,4.0,0.0,57.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9852.0,8935.0,1.0,1.0,1.0,19.0,3.0,1.0,80.0,1.0,10.0,5.0,2.0,10.0,8.0,9.0,6.0,0
29.0,1.0,0.0,0.0,1210.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,366.0,1.0,1.0,78.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6644.0,3687.0,2.0,1.0,0.0,19.0,3.0,2.0,80.0,2.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0
55.0,0.0,1.0,0.0,135.0,0.0,1.0,0.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1034.0,3.0,1.0,62.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6385.0,12992.0,3.0,1.0,1.0,14.0,3.0,4.0,80.0,2.0,17.0,3.0,3.0,8.0,7.0,6.0,7.0,0
46.0,1.0,0.0,0.0,406.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1124.0,1.0,1.0,52.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,17465.0,15596.0,3.0,1.0,0.0,12.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,12.0,9.0,4.0,9.0,0
42.0,1.0,0.0,0.0,265.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.0,4.0,1.0,90.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,18303.0,7770.0,6.0,1.0,0.0,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,0
42.0,1.0,0.0,0.0,622.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,659.0,3.0,0.0,81.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4089.0,5718.0,1.0,1.0,0.0,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,0
35.0,1.0,0.0,0.0,1395.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2008.0,2.0,1.0,48.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5098.0,18698.0,1.0,1.0,0.0,19.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,10.0,7.0,0.0,8.0,0
54.0,1.0,0.0,0.0,548.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,578.0,3.0,0.0,42.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3780.0,23428.0,7.0,1.0,0.0,11.0,3.0,3.0,80.0,0.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,0
29.0,0.0,1.0,0.0,574.0,0.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1852.0,4.0,1.0,40.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3812.0,7003.0,1.0,1.0,0.0,13.0,3.0,2.0,80.0,0.0,11.0,3.0,4.0,11.0,8.0,3.0,10.0,0
27.0,1.0,0.0,0.0,591.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,40.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3468.0,16632.0,9.0,1.0,0.0,12.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
26.0,1.0,0.0,0.0,841.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,164.0,3.0,0.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2368.0,23300.0,1.0,1.0,0.0,19.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,0
59.0,0.0,0.0,1.0,1420.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,3.0,0.0,32.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,18844.0,21922.0,9.0,1.0,0.0,21.0,4.0,4.0,80.0,1.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0,0
24.0,1.0,0.0,0.0,1206.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1009.0,4.0,0.0,41.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4377.0,24117.0,1.0,1.0,0.0,15.0,3.0,2.0,80.0,2.0,5.0,6.0,3.0,4.0,2.0,3.0,2.0,0
34.0,1.0,0.0,0.0,404.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1383.0,3.0,0.0,98.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,6687.0,6163.0,1.0,1.0,0.0,11.0,3.0,4.0,80.0,0.0,14.0,2.0,4.0,14.0,11.0,4.0,11.0,0
22.0,1.0,0.0,0.0,604.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,675.0,1.0,1.0,69.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2773.0,12145.0,0.0,1.0,0.0,20.0,4.0,4.0,80.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0
36.0,1.0,0.0,0.0,559.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1614.0,3.0,0.0,76.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4663.0,12421.0,9.0,1.0,1.0,12.0,3.0,2.0,80.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,1.0,0
36.0,1.0,0.0,0.0,1266.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1880.0,2.0,0.0,63.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5673.0,6060.0,1.0,1.0,1.0,13.0,3.0,1.0,80.0,1.0,10.0,4.0,3.0,10.0,9.0,1.0,7.0,0
25.0,1.0,0.0,0.0,883.0,1.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,781.0,3.0,0.0,32.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6180.0,22807.0,1.0,1.0,0.0,23.0,4.0,2.0,80.0,0.0,6.0,5.0,2.0,6.0,5.0,1.0,4.0,0
39.0,1.0,0.0,0.0,524.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1322.0,1.0,1.0,32.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4534.0,13352.0,0.0,1.0,0.0,11.0,3.0,1.0,80.0,0.0,9.0,6.0,3.0,8.0,7.0,1.0,7.0,0
38.0,1.0,0.0,0.0,322.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,382.0,1.0,0.0,44.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5605.0,19191.0,1.0,1.0,1.0,24.0,4.0,3.0,80.0,1.0,8.0,3.0,3.0,8.0,0.0,7.0,7.0,0
33.0,1.0,0.0,0.0,134.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,242.0,3.0,1.0,90.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2500.0,10515.0,0.0,1.0,0.0,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,0
28.0,1.0,0.0,0.0,1217.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1834.0,3.0,0.0,67.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3591.0,12719.0,1.0,1.0,0.0,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0
31.0,0.0,1.0,0.0,853.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1011.0,3.0,0.0,96.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4148.0,11275.0,1.0,1.0,0.0,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,0
45.0,1.0,0.0,0.0,788.0,0.0,0.0,1.0,24.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1049.0,2.0,1.0,36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2177.0,8318.0,1.0,1.0,0.0,16.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,0
42.0,1.0,0.0,0.0,933.0,0.0,1.0,0.0,29.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,836.0,2.0,1.0,98.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4434.0,11806.0,1.0,1.0,0.0,13.0,3.0,4.0,80.0,1.0,10.0,3.0,2.0,9.0,8.0,7.0,8.0,0
27.0,1.0,0.0,0.0,618.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,933.0,2.0,0.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2318.0,17808.0,1.0,1.0,0.0,19.0,3.0,3.0,80.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0
54.0,1.0,0.0,0.0,584.0,0.0,1.0,0.0,22.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1665.0,2.0,0.0,91.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,17426.0,18685.0,3.0,1.0,0.0,25.0,4.0,3.0,80.0,1.0,36.0,6.0,3.0,10.0,8.0,4.0,7.0,0
40.0,1.0,0.0,0.0,444.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1986.0,2.0,0.0,92.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5677.0,4258.0,3.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,15.0,4.0,3.0,11.0,8.0,5.0,10.0,0
39.0,1.0,0.0,0.0,1383.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,909.0,4.0,0.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5204.0,7790.0,8.0,1.0,0.0,11.0,3.0,3.0,80.0,2.0,13.0,2.0,3.0,5.0,4.0,0.0,4.0,0
27.0,1.0,0.0,0.0,1377.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,437.0,4.0,1.0,74.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4478.0,5242.0,1.0,1.0,1.0,11.0,3.0,1.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,0
35.0,1.0,0.0,0.0,735.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1291.0,3.0,1.0,66.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3506.0,6020.0,0.0,1.0,1.0,14.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,0
52.0,1.0,0.0,0.0,266.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1038.0,1.0,0.0,57.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,19845.0,25846.0,1.0,1.0,0.0,15.0,3.0,4.0,80.0,1.0,33.0,3.0,3.0,32.0,14.0,6.0,9.0,1
33.0,0.0,1.0,0.0,553.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,428.0,4.0,0.0,74.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11878.0,23364.0,6.0,1.0,0.0,11.0,3.0,2.0,80.0,2.0,12.0,2.0,3.0,10.0,6.0,8.0,8.0,0
46.0,1.0,0.0,0.0,706.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1857.0,4.0,1.0,82.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8578.0,19989.0,3.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,12.0,4.0,2.0,9.0,8.0,4.0,7.0,0
59.0,1.0,0.0,0.0,1089.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1048.0,2.0,1.0,66.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,11904.0,11038.0,3.0,1.0,1.0,14.0,3.0,3.0,80.0,1.0,14.0,1.0,1.0,6.0,4.0,0.0,4.0,0
